taxid	organism_name	annotation_id	annotation_url	assembly_accession	assembly_url	busco_complete	busco_duplicated	busco_single_copy	busco_fragmented	busco_missing
246814	Pipistrellus pygmaeus	63c000eebc2d21a1951ba7a52750bde2	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Pipistrellus_pygmaeus/GCA_949987585.2/ensembl/geneset/2025_10/genes.gff3.gz	GCA_949987585.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/949/987/585/GCA_949987585.2_mPipPyg2.hap1.2/GCA_949987585.2_mPipPyg2.hap1.2_genomic.fna.gz	97.7	1.6	96.1	1.6	0.8
248799	Lophiomys imhausi	f50fef73949234db5089d4b28348c349	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Lophiomys_imhausi/GCA_907164525.1/ensembl/geneset/2024_05/genes.gff3.gz	GCA_907164525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/907/164/525/GCA_907164525.1_mLopImh1.curated_primary_1811/GCA_907164525.1_mLopImh1.curated_primary_1811_genomic.fna.gz	96.1	2.3	93.8	1.6	2.3
249017	Rhynchonycteris naso	b3c57cce9bc620d05e84698496b5075f	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/038/545/GCA_037038545.1_mRhyNas2.hap1/GCA_037038545.1_mRhyNas2.hap1_genomic.gff.gz	GCA_037038545.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/038/545/GCA_037038545.1_mRhyNas2.hap1/GCA_037038545.1_mRhyNas2.hap1_genomic.fna.gz	99.2	0.0	99.2	0.0	0.8
249018	Saccopteryx leptura	0dc9969ed45e647e63748e52834be609	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/850/995/GCF_036850995.1_mSacLep1_pri_phased_curated/GCF_036850995.1_mSacLep1_pri_phased_curated_genomic.gff.gz	GCF_036850995.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/036/850/995/GCF_036850995.1_mSacLep1_pri_phased_curated/GCF_036850995.1_mSacLep1_pri_phased_curated_genomic.fna.gz	99.2	3.9	95.3	0.8	0.0
249021	Doryrhina cyclops	80cf8090c03035a79a3c9024982aa735	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/285/GCA_043880285.1_ASM4388028v1/GCA_043880285.1_ASM4388028v1_genomic.gff.gz	GCA_043880285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/285/GCA_043880285.1_ASM4388028v1/GCA_043880285.1_ASM4388028v1_genomic.fna.gz	99.2	2.3	96.9	0.8	0.0
257877	Macaca thibetana thibetana	a871b7a707fe5ff765729f97a5d772ab	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/542/745/GCF_024542745.1_ASM2454274v1/GCF_024542745.1_ASM2454274v1_genomic.gff.gz	GCF_024542745.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/024/542/745/GCF_024542745.1_ASM2454274v1/GCF_024542745.1_ASM2454274v1_genomic.fna.gz	99.2	3.9	95.3	0.0	0.8
258863	Mops condylurus	d7b8f3ee238e59711bb84b761125f474	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/748/645/GCA_043748645.1_ASM4374864v1/GCA_043748645.1_ASM4374864v1_genomic.gff.gz	GCA_043748645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/748/645/GCA_043748645.1_ASM4374864v1/GCA_043748645.1_ASM4374864v1_genomic.fna.gz	100.0	3.1	96.9	0.0	0.0
260615	Mauremys reevesii	0f86ba2b535731f3404ae1f10cef2fd9	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/161/935/GCF_016161935.1_ASM1616193v1/GCF_016161935.1_ASM1616193v1_genomic.gff.gz	GCF_016161935.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/161/935/GCF_016161935.1_ASM1616193v1/GCF_016161935.1_ASM1616193v1_genomic.fna.gz	100.0	0.8	99.2	0.0	0.0
269649	Chionomys nivalis	3d82789cec22f430ce780491456f9214	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/950/005/125/GCF_950005125.1_mChiNiv1.1/GCF_950005125.1_mChiNiv1.1_genomic.gff.gz	GCF_950005125.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/950/005/125/GCF_950005125.1_mChiNiv1.1/GCF_950005125.1_mChiNiv1.1_genomic.fna.gz	100.0	14.7	85.3	0.0	0.0
273913	Vicugna pacos huacaya	53e41e30058f578d3da0390ece6be6c1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Vicugna_pacos_huacaya/GCA_000767525.1/ensembl/geneset/2020_05/genes.gff3.gz	GCA_000767525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/767/525/GCA_000767525.1_Vi_pacos_V1.0/GCA_000767525.1_Vi_pacos_V1.0_genomic.fna.gz	96.1	0.8	95.3	0.8	3.1
273917	Vicugna vicugna mensalis	eb75013a3787eb968e1d2a0014d82ff8	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Vicugna_vicugna_mensalis/GCA_013265495.1/ensembl/geneset/2020_07/genes.gff3.gz	GCA_013265495.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/265/495/GCA_013265495.1_ASM1326549v1/GCA_013265495.1_ASM1326549v1_genomic.fna.gz	99.2	0.8	98.4	0.0	0.8
286419	Canis lupus dingo	ec89061c4d16e3258bbb50ef2f600e4e	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/254/725/GCF_003254725.2_ASM325472v2/GCF_003254725.2_ASM325472v2_genomic.gff.gz	GCF_003254725.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/254/725/GCF_003254725.2_ASM325472v2/GCF_003254725.2_ASM325472v2_genomic.fna.gz	98.4	5.4	93.0	1.6	0.0
291302	Miniopterus natalensis	fefe4dba5076d8950c488ff0f87792b2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/765/GCF_001595765.1_Mnat.v1/GCF_001595765.1_Mnat.v1_genomic.gff.gz	GCF_001595765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/595/765/GCF_001595765.1_Mnat.v1/GCF_001595765.1_Mnat.v1_genomic.fna.gz	96.9	1.6	95.3	3.1	0.0
310352	Pygathrix nigripes	822bffeb82557599c0a2c396ad7a9963	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/655/245/GCA_047655245.1_ASM4765524v1/GCA_047655245.1_ASM4765524v1_genomic.gff.gz	GCA_047655245.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/047/655/245/GCA_047655245.1_ASM4765524v1/GCA_047655245.1_ASM4765524v1_genomic.fna.gz	72.1	3.1	69.0	20.2	7.8
310713	Ceratotherium simum cottoni	26b3eb6b1b0672fffebdbb243a49be4f	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Ceratotherium_simum_cottoni/GCA_021442165.1/ensembl/geneset/2022_09/genes.gff3.gz	GCA_021442165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/442/165/GCA_021442165.1_CerSimCot1.0/GCA_021442165.1_CerSimCot1.0_genomic.fna.gz	97.7	0.8	96.9	0.8	1.6
320637	Rhynchocyon petersi	5f168dd5b5a06e212146074af7c0cedc	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/290/085/GCA_043290085.1_mRhyPet1.hap1/GCA_043290085.1_mRhyPet1.hap1_genomic.gff.gz	GCA_043290085.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/290/085/GCA_043290085.1_mRhyPet1.hap1/GCA_043290085.1_mRhyPet1.hap1_genomic.fna.gz	97.7	1.6	96.1	2.3	0.0
336983	Colobus angolensis palliatus	dc0bbd0ca3000d5bfabfe27947adb3a1	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Colobus_angolensis_palliatus/GCA_000951035.1/ensembl/geneset/2017_12/genes.gff3.gz	GCA_000951035.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/951/035/GCA_000951035.1_Cang.pa_1.0/GCA_000951035.1_Cang.pa_1.0_genomic.fna.gz	95.3	2.3	93.0	3.1	1.6
369710	Peromyscus polionotus subgriseus	8f19be08a92779bb29659dc362646105	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Peromyscus_polionotus_subgriseus/GCA_003704135.2/ensembl/geneset/2024_09/genes.gff3.gz	GCA_003704135.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/704/135/GCA_003704135.2_HU_Ppol_1.3.3/GCA_003704135.2_HU_Ppol_1.3.3_genomic.fna.gz	95.3	2.3	93.0	2.3	2.3
372063	Peromyscus maniculatus sonoriensis	a2295ac6a973e5c45af1f2081395d708	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/229/955/GCA_026229955.2_mPerMan1.1.pri/GCA_026229955.2_mPerMan1.1.pri_genomic.gff.gz	GCA_026229955.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/026/229/955/GCA_026229955.2_mPerMan1.1.pri/GCA_026229955.2_mPerMan1.1.pri_genomic.fna.gz	98.4	3.9	94.6	1.6	0.0
379532	Propithecus coquereli	1a7da2c63ed1d1eafc487d8a98daa4da	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/956/105/GCF_000956105.1_Pcoq_1.0/GCF_000956105.1_Pcoq_1.0_genomic.gff.gz	GCF_000956105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/956/105/GCF_000956105.1_Pcoq_1.0/GCF_000956105.1_Pcoq_1.0_genomic.fna.gz	91.5	1.6	89.9	6.2	2.3
391180	Enhydra lutris kenyoni	900c0fee2766d414f0019cd1c9d4270d	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/905/GCF_002288905.1_ASM228890v2/GCF_002288905.1_ASM228890v2_genomic.gff.gz	GCF_002288905.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/288/905/GCF_002288905.1_ASM228890v2/GCF_002288905.1_ASM228890v2_genomic.fna.gz	99.2	2.3	96.9	0.8	0.0
400682	Amphimedon queenslandica	6b51ade75e606e22e155da9995d0d86e	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/795/GCF_000090795.2_v1.1/GCF_000090795.2_v1.1_genomic.gff.gz	GCF_000090795.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/090/795/GCF_000090795.2_v1.1/GCF_000090795.2_v1.1_genomic.fna.gz	93.0	6.2	86.8	3.9	3.1
412090	Pipistrellus hanaki	df32385fb5de00527eef5a21b4f4efa0	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/339/955/GCF_964339955.1_mPipHan1.5/GCF_964339955.1_mPipHan1.5_genomic.gff.gz	GCF_964339955.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/964/339/955/GCF_964339955.1_mPipHan1.5/GCF_964339955.1_mPipHan1.5_genomic.fna.gz	100.0	5.4	94.6	0.0	0.0
419612	Camelus ferus	1872ded6f789995c2c70b52c21515b60	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Camelus_ferus/GCA_009834535.1/ensembl/geneset/2020_10/genes.gff3.gz	GCA_009834535.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/009/834/535/GCA_009834535.1_BCGSAC_Cfer_1.0/GCA_009834535.1_BCGSAC_Cfer_1.0_genomic.fna.gz	99.2	1.6	97.7	0.8	0.0
430492	Rhinolophus trifoliatus	34c95fb83b82520e8f2c15e3122cc9b3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/728/145/GCA_043728145.1_ASM4372814v1/GCA_043728145.1_ASM4372814v1_genomic.gff.gz	GCA_043728145.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/728/145/GCA_043728145.1_ASM4372814v1/GCA_043728145.1_ASM4372814v1_genomic.fna.gz	100.0	0.0	100.0	0.0	0.0
439328	Giraffa tippelskirchi	1b377d02053d7579ae9824f1fb46316e	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/371/585/GCF_054371585.1_T2T-mGirTip1v1.2.pri/GCF_054371585.1_T2T-mGirTip1v1.2.pri_genomic.gff.gz	GCF_054371585.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/054/371/585/GCF_054371585.1_T2T-mGirTip1v1.2.pri/GCF_054371585.1_T2T-mGirTip1v1.2.pri_genomic.fna.gz	96.9	2.3	94.6	1.6	1.6
447135	Myodes glareolus	2fcd45eb13dc3d5bf07c524af86323e2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/055/000/105/GCF_055000105.1_ASM5500010v1/GCF_055000105.1_ASM5500010v1_genomic.gff.gz	GCF_055000105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/055/000/105/GCF_055000105.1_ASM5500010v1/GCF_055000105.1_ASM5500010v1_genomic.fna.gz	94.6	1.6	93.0	4.7	0.8
452646	Neogale vison	6da1b23effebb17349db9aa3f3590a92	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/171/115/GCF_020171115.1_ASM_NN_V1/GCF_020171115.1_ASM_NN_V1_genomic.gff.gz	GCF_020171115.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/020/171/115/GCF_020171115.1_ASM_NN_V1/GCF_020171115.1_ASM_NN_V1_genomic.fna.gz	99.2	7.8	91.5	0.8	0.0
482537	Galeopterus variegatus	1eed7d309da67c93eb0c7ce1c5efa6d8	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/425/GCF_000696425.1_G_variegatus-3.0.2/GCF_000696425.1_G_variegatus-3.0.2_genomic.gff.gz	GCF_000696425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/696/425/GCF_000696425.1_G_variegatus-3.0.2/GCF_000696425.1_G_variegatus-3.0.2_genomic.fna.gz	93.8	4.7	89.1	6.2	0.0
491861	Grammomys surdaster	98317ebe65a5aef5641c2510534231c6	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/785/775/GCF_004785775.1_NIH_TR_1.0/GCF_004785775.1_NIH_TR_1.0_genomic.gff.gz	GCF_004785775.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/785/775/GCF_004785775.1_NIH_TR_1.0/GCF_004785775.1_NIH_TR_1.0_genomic.fna.gz	99.2	5.4	93.8	0.0	0.8
494514	Vulpes lagopus	850f19473a69f01f9e3b10f4c73db2fe	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/105/GCA_963924105.1_Vulpes_lagopus_2023_11/GCA_963924105.1_Vulpes_lagopus_2023_11_genomic.gff.gz	GCA_963924105.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/963/924/105/GCA_963924105.1_Vulpes_lagopus_2023_11/GCA_963924105.1_Vulpes_lagopus_2023_11_genomic.fna.gz	100.0	5.4	94.6	0.0	0.0
537920	Clethrionomys rutilus	d1c2435b9bc69298963d23b1a7a1164c	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Clethrionomys_rutilus/GCA_040207285.2/ensembl/geneset/2025_03/genes.gff3.gz	GCA_040207285.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/040/207/285/GCA_040207285.2_mMyoRut1_p1.0/GCA_040207285.2_mMyoRut1_p1.0_genomic.fna.gz	97.7	4.7	93.0	0.8	1.6
564181	Peromyscus californicus insignis	6cf40c7857248e311ff39309a73fd51e	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/827/085/GCF_007827085.1_ASM782708v3/GCF_007827085.1_ASM782708v3_genomic.gff.gz	GCF_007827085.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/827/085/GCF_007827085.1_ASM782708v3/GCF_007827085.1_ASM782708v3_genomic.fna.gz	97.7	4.7	93.0	1.6	0.8
568996	Oryctolagus cuniculus cuniculus	54f413095b3a583d03e398878b097c00	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Oryctolagus_cuniculus_cuniculus/GCA_013371645.1/ensembl/geneset/2024_04/genes.gff3.gz	GCA_013371645.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/371/645/GCA_013371645.1_OryCun3.0/GCA_013371645.1_OryCun3.0_genomic.fna.gz	90.7	3.9	86.8	6.2	3.1
575201	Hippopotamus amphibius kiboko	ac5a353687cab32039df3beb26775c7d	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Hippopotamus_amphibius_kiboko/GCA_030028045.1/ensembl/geneset/2025_11/genes.gff3.gz	GCA_030028045.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/030/028/045/GCA_030028045.1_mHipAmp2.hap2/GCA_030028045.1_mHipAmp2.hap2_genomic.fna.gz	99.2	5.4	93.8	0.8	0.0
591936	Piliocolobus tephrosceles	9ab21f9bdfa4e23824cfa1ae5b84f4f8	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/525/GCF_002776525.5_ASM277652v5/GCF_002776525.5_ASM277652v5_genomic.gff.gz	GCF_002776525.5	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/776/525/GCF_002776525.5_ASM277652v5/GCF_002776525.5_ASM277652v5_genomic.fna.gz	96.1	3.9	92.2	3.9	0.0
859984	Eulemur rufifrons	9db4db960ccfc1a45e6aba0c83135ac0	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/146/395/GCF_041146395.1_OSU_ERuf_1/GCF_041146395.1_OSU_ERuf_1_genomic.gff.gz	GCF_041146395.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/041/146/395/GCF_041146395.1_OSU_ERuf_1/GCF_041146395.1_OSU_ERuf_1_genomic.fna.gz	97.7	3.1	94.6	1.6	0.8
869203	Echinarachnius parma	9c36c7c51c57b84a6c7dd8e4bdd6b595	https://ftp.ebi.ac.uk/pub/ensemblorganisms/GCA/037/951/105/2/ensembl/2026_02/geneset/genes.gff3.gz	GCA_037951105.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/951/105/GCA_037951105.2_eeEchParm1_p1.2/GCA_037951105.2_eeEchParm1_p1.2_genomic.fna.gz	94.6	24.0	70.5	3.9	1.6
885580	Fukomys damarensis	279b6830b2e0817ac7a17ec02ae3b330	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/545/GCF_012274545.1_DMR_v1.0_HiC/GCF_012274545.1_DMR_v1.0_HiC_genomic.gff.gz	GCF_012274545.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/012/274/545/GCF_012274545.1_DMR_v1.0_HiC/GCF_012274545.1_DMR_v1.0_HiC_genomic.fna.gz	96.9	1.6	95.3	3.1	0.0
1026970	Nannospalax galili	fe250170cdcf6699afc3ea5135f4cd43	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/622/305/GCF_000622305.1_S.galili_v1.0/GCF_000622305.1_S.galili_v1.0_genomic.gff.gz	GCF_000622305.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/622/305/GCF_000622305.1_S.galili_v1.0/GCF_000622305.1_S.galili_v1.0_genomic.fna.gz	96.1	0.8	95.3	1.6	2.3
1047088	Arvicola amphibius	20e25a47aa3c031be5019d2ea01acf8e	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/992/535/GCF_903992535.2_mArvAmp1.2/GCF_903992535.2_mArvAmp1.2_genomic.gff.gz	GCF_903992535.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/992/535/GCF_903992535.2_mArvAmp1.2/GCF_903992535.2_mArvAmp1.2_genomic.fna.gz	99.2	7.8	91.5	0.8	0.0
1230840	Orycteropus afer afer	31a6bc15154109c8345245660eb48804	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/275/GCF_000298275.1_OryAfe1.0/GCF_000298275.1_OryAfe1.0_genomic.gff.gz	GCF_000298275.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/298/275/GCF_000298275.1_OryAfe1.0/GCF_000298275.1_OryAfe1.0_genomic.fna.gz	97.7	3.1	94.6	2.3	0.0
1496133	Pteropus pselaphon	8c0279057935475d970791999f66d8f3	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/242/155/GCA_056242155.1_Pteropus_pselaphon_assembly02/GCA_056242155.1_Pteropus_pselaphon_assembly02_genomic.gff.gz	GCA_056242155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/056/242/155/GCA_056242155.1_Pteropus_pselaphon_assembly02/GCA_056242155.1_Pteropus_pselaphon_assembly02_genomic.fna.gz					
1552295	Molossus alvarezi	ac68648b2684e5ad1e22ca9d91f2bfad	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/157/525/GCA_037157525.1_mMolAlv2.hap1/GCA_037157525.1_mMolAlv2.hap1_genomic.gff.gz	GCA_037157525.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/037/157/525/GCA_037157525.1_mMolAlv2.hap1/GCA_037157525.1_mMolAlv2.hap1_genomic.fna.gz	100.0	3.1	96.9	0.0	0.0
1559511	Smutsia gigantea	fb0628f91e89e20d3f3878c85aefca19	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/199/065/GCA_032199065.1_SGIG_CAM011_5_02_2020/GCA_032199065.1_SGIG_CAM011_5_02_2020_genomic.gff.gz	GCA_032199065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/032/199/065/GCA_032199065.1_SGIG_CAM011_5_02_2020/GCA_032199065.1_SGIG_CAM011_5_02_2020_genomic.fna.gz	79.1	0.0	79.1	14.0	7.0
1574408	Cervus canadensis	e2d7e1cbddb43314ca354e2cb8cfd31a	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/320/065/GCF_019320065.1_ASM1932006v1/GCF_019320065.1_ASM1932006v1_genomic.gff.gz	GCF_019320065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/320/065/GCF_019320065.1_ASM1932006v1/GCF_019320065.1_ASM1932006v1_genomic.fna.gz	99.2	7.8	91.5	0.0	0.8
1608482	Herpailurus yagouaroundi	0053b46394d04bc14d8ed1c68f2f9b89	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/765/GCF_014898765.1_PumYag/GCF_014898765.1_PumYag_genomic.gff.gz	GCF_014898765.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/898/765/GCF_014898765.1_PumYag/GCF_014898765.1_PumYag_genomic.fna.gz	99.2	1.6	97.7	0.8	0.0
1706337	Neophocaena asiaeorientalis asiaeorientalis	629291e13532c4ac7befb6668525a02d	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/525/GCF_003031525.2_Neophocaena_asiaeorientalis_V1.1/GCF_003031525.2_Neophocaena_asiaeorientalis_V1.1_genomic.gff.gz	GCF_003031525.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/031/525/GCF_003031525.2_Neophocaena_asiaeorientalis_V1.1/GCF_003031525.2_Neophocaena_asiaeorientalis_V1.1_genomic.fna.gz	100.0	1.6	98.4	0.0	0.0
1868482	Carlito syrichta	8139bb961ce2ea56cb3d2ad142afa0d6	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Carlito_syrichta/GCA_000164805.2/ensembl/geneset/2020_03/genes.gff3.gz	GCA_000164805.2	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/164/805/GCA_000164805.2_Tarsius_syrichta-2.0.1/GCA_000164805.2_Tarsius_syrichta-2.0.1_genomic.fna.gz	92.2	5.4	86.8	5.4	2.3
1884717	Pteronotus mesoamericanus	53356ef643b5555d2dc569d369576b58	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/234/165/GCF_021234165.1_CSHL_Meso_final/GCF_021234165.1_CSHL_Meso_final_genomic.gff.gz	GCF_021234165.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/234/165/GCF_021234165.1_CSHL_Meso_final/GCF_021234165.1_CSHL_Meso_final_genomic.fna.gz	100.0	4.7	95.3	0.0	0.0
2715852	Cebus imitator	a2b25c96a0d225050c1bfa3786d68e83	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/604/975/GCF_001604975.1_Cebus_imitator-1.0/GCF_001604975.1_Cebus_imitator-1.0_genomic.gff.gz	GCF_001604975.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/604/975/GCF_001604975.1_Cebus_imitator-1.0/GCF_001604975.1_Cebus_imitator-1.0_genomic.fna.gz	99.2	7.8	91.5	0.0	0.8
2746895	Balaenoptera ricei	15fcb7e37cd6a291fb23b94eed590fe3	https://ftp.ebi.ac.uk/pub/ensemblorganisms/Balaenoptera_ricei/GCA_028023285.1/ensembl/geneset/2024_06/genes.gff3.gz	GCA_028023285.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/028/023/285/GCA_028023285.1_mBalRic1.hap2/GCA_028023285.1_mBalRic1.hap2_genomic.fna.gz	100.0	2.3	97.7	0.0	0.0
2888765	Gulo gulo luscus	bc5f560f09206a68621041af82508e5a	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/510/155/GCA_024510155.1_Gulo_gulo_luscus_R-V1.0/GCA_024510155.1_Gulo_gulo_luscus_R-V1.0_genomic.gff.gz	GCA_024510155.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/024/510/155/GCA_024510155.1_Gulo_gulo_luscus_R-V1.0/GCA_024510155.1_Gulo_gulo_luscus_R-V1.0_genomic.fna.gz	72.9	0.8	72.1	4.7	22.5
2918886	Ovis ammon polii x Ovis aries	1720f4bbb3050323ec66f169df6131aa	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/701/655/GCA_023701655.1_CAU_F1_paternal_1.0/GCA_023701655.1_CAU_F1_paternal_1.0_genomic.gff.gz	GCA_023701655.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/023/701/655/GCA_023701655.1_CAU_F1_paternal_1.0/GCA_023701655.1_CAU_F1_paternal_1.0_genomic.fna.gz	95.3	3.1	92.2	2.3	2.3
2952509	Rhinolophus yonghoiseni	91fbb8266d9b14df8a7e93fdb50c7a36	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/425/GCA_043880425.1_ASM4388042v1/GCA_043880425.1_ASM4388042v1_genomic.gff.gz	GCA_043880425.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/043/880/425/GCA_043880425.1_ASM4388042v1/GCA_043880425.1_ASM4388042v1_genomic.fna.gz	100.0	3.1	96.9	0.0	0.0
2994998	Glossophaga mutica	873df77bc89d2ab25b6b95526e790cfb	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/655/065/GCA_039655065.1_mGloMut1.hap1/GCA_039655065.1_mGloMut1.hap1_genomic.gff.gz	GCA_039655065.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/655/065/GCA_039655065.1_mGloMut1.hap1/GCA_039655065.1_mGloMut1.hap1_genomic.fna.gz	99.2	1.6	97.7	0.0	0.8
2997257	Molossus nigricans	7d926d72c01385ac044987cfa9c67446	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/880/945/GCA_039880945.1_mMolNig1.hap1/GCA_039880945.1_mMolNig1.hap1_genomic.gff.gz	GCA_039880945.1	https://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/039/880/945/GCA_039880945.1_mMolNig1.hap1/GCA_039880945.1_mMolNig1.hap1_genomic.fna.gz	100.0	3.9	96.1	0.0	0.0
